rr,var,min,max,sort
0.030962226,0.00071693,-0.021517856,0.083442307,135
0.031748698,0.00824107,-0.146180771,0.209678168,136
0.032157111,0.010988094,-0.173298143,0.237612366,137
0.032970019,0.010988094,-0.172485235,0.238425273,138
0.033039854,0.010988094,-0.1724154,0.238495108,139
0.033225647,0.003774904,-0.087197244,0.153648538,140
0.033447934,0.00824107,-0.144481536,0.211377403,141
0.033616611,0.00824107,-0.144312859,0.21154608,142
0.035339367,0.004380349,-0.094381669,0.165060403,143
0.039330912,0.001455462,-0.035444095,0.114105919,144
0.04015836,0.000532051,-0.005051439,0.085368159,145
0.041922306,0.000448796,0.000400067,0.083444546,146
0.044850566,0.00110796,-0.020390053,0.110091186,147
0.045572597,0.010988094,-0.159882657,0.251027851,148
0.045809535,0.049259591,-0.389202698,0.480821769,149
0.045853305,0.001989982,-0.041580757,0.133287367,150
0.048009219,0.015361045,-0.194912558,0.290930995,151
0.048246833,0.010988094,-0.157208421,0.253702087,152
0.048246834,0.010988094,-0.15720842,0.253702089,153
0.050010421,0.008241034,-0.127918651,0.227939492,154
0.051513534,0.00824107,-0.126415935,0.229443004,155
0.057158414,0.00799194,-0.118060987,0.232377814,156
0.059514127,0.010988094,-0.145941127,0.264969382,157
0.059719235,0.001829228,-0.024108938,0.143547408,158
0.060624622,0.046766869,-0.363238094,0.484487338,159
0.061414644,0.00824107,-0.116514825,0.239344113,160
0.061414645,0.00824107,-0.116514825,0.239344115,161
0.061414645,0.00824107,-0.116514826,0.239344115,162
0.063948725,0.010988094,-0.141506529,0.269403979,163
0.065534041,0.001455783,-0.009249227,0.14031731,164
0.065957968,0.117350099,-0.605467487,0.737383422,165
0.069999414,0.000336519,0.034044283,0.105954545,166
0.077386663,0.008908236,-0.107604903,0.262378228,167
0.080538862,0.00824107,-0.097390607,0.258468332,168
0.080567898,0.000936531,0.020586432,0.140549364,169
0.081678031,0.010988094,-0.123777223,0.287133285,170
0.083730893,0.002164965,-0.007466314,0.1749281,171
0.084557388,0.00824107,-0.093372081,0.262486858,172
0.084652885,0.010988094,-0.120802369,0.29010814,173
0.087011377,0.010988094,-0.118443877,0.292466631,174
0.088192712,0.005163265,-0.052644776,0.2290302,175
0.092206194,0.089570909,-0.494390434,0.678802821,176
0.09237332,0.00824107,-0.08555615,0.27030279,177
0.093090423,0.005117985,-0.047128165,0.233309011,178
0.093177221,0.010988094,-0.112278031,0.298632473,179
0.093177221,0.010988094,-0.112278031,0.298632473,180
0.093177228,0.010988094,-0.112278026,0.298632482,181
0.093177228,0.010988094,-0.112278026,0.298632482,182
0.097163748,0.010988094,-0.108291506,0.302619003,183
0.09763847,0.010988094,-0.107816786,0.303093725,184
0.097797744,0.001715079,0.016627263,0.178968224,185
0.100804699,0.00824107,-0.077124771,0.278734169,186
0.101782694,0.00180642,0.01847878,0.185086609,187
0.101964926,0.000518373,0.057340016,0.146589836,188
0.103032226,0.010988094,-0.102423028,0.30848748,189
0.103989714,0.010565884,-0.097479635,0.305459062,190
0.104442664,0.000952933,0.043938209,0.164947118,191
0.110814364,0.010988094,-0.094640889,0.316269618,192
0.110814368,0.010988094,-0.094640885,0.316269621,193
0.111473867,0.010988094,-0.093981387,0.316929121,194
0.112795494,0.038257799,-0.270572685,0.496163672,195
0.113758885,0.00824107,-0.064170585,0.291688355,196
0.113758886,0.00824107,-0.064170584,0.291688355,197
0.114895748,0.00824107,-0.063033721,0.292825216,198
0.114895748,0.00824107,-0.063033721,0.292825216,199
0.114895749,0.00824107,-0.06303372,0.292825218,200
0.115512887,0.00824107,-0.062416583,0.293442357,201
0.115512887,0.010988094,-0.089942367,0.320968141,202
0.11686434,0.00824107,-0.061065129,0.29479381,203
0.11890474,0.00824107,-0.05902473,0.29683421,204
0.120349656,0.00824107,-0.057579814,0.298279125,205
0.120627988,0.010988094,-0.084827267,0.326083243,206
0.120627988,0.00824107,-0.057301482,0.298557457,207
0.121945766,0.010988094,-0.08350949,0.327401023,208
0.122853673,0.010988094,-0.082601581,0.328308927,209
