"","x","y","Total_Cu","Total_Fe","Total_Mn","Total_Zn","Total_Co","Total_Ni","Micronutrient","AMS_upland.micronutrient","AMS_upland.micronutrient_126","AMS_upland.micronutrient_370","AMS_paddy.micronutrient","AMS_paddy.micronutrient_126","AMS_paddy.micronutrient_370"
"295",-71.657,-38.65,68.965517,73683.38558,1097.570533,56.426332,20.768025,31.347962,74958.46395,-5.20606565475464,-0.762336194515228,-2.96546459197998,NA,NA,NA
"296",-71.643,-38.758,63.360882,91082.251082,828.807556,51.16096,11.216057,37.190083,92073.986619,-4.85623836517334,0.440773069858551,-2.92251658439636,NA,NA,NA
"297",-71.643,-38.758,74.059561,86367.554859,981.191223,57.210031,22.531348,20.96395,87523.510972,-4.85623836517334,0.440773069858551,-2.92251658439636,NA,NA,NA
"298",-71.643,-38.758,70.812083,79058.454296,939.387995,54.335033,21.9694,21.184778,80166.143586,-4.85623836517334,0.440773069858551,-2.92251658439636,NA,NA,NA
"299",-71.643,-38.758,68.85053,76810.513927,998.430757,51.588858,21.773244,23.734798,77974.892115,-4.85623836517334,0.440773069858551,-2.92251658439636,NA,NA,NA
"300",-71.643,-38.758,65.737834,75211.930926,964.285714,52.00157,21.193093,23.351648,76338.500785,-4.85623836517334,0.440773069858551,-2.92251658439636,NA,NA,NA
"301",-71.614,-38.686,77.647059,70956.862745,1083.137255,64.705882,18.431373,28.431373,72229.215686,-4.85623836517334,0.440773069858551,-2.92251658439636,NA,NA,NA
"302",-71.614,-38.686,81.568627,60874.509804,937.45098,65.098039,15.294118,24.313725,61998.235294,-4.85623836517334,0.440773069858551,-2.92251658439636,NA,NA,NA
"303",-71.614,-38.686,65.007716,131670.524691,900.462963,53.819444,10.802469,42.24537,132742.862654,-4.85623836517334,0.440773069858551,-2.92251658439636,NA,NA,NA
"304",-71.614,-38.686,74.705882,72388.235294,924.313725,61.764706,18.235294,26.862745,73494.117647,-4.85623836517334,0.440773069858551,-2.92251658439636,NA,NA,NA
"305",-71.614,-38.686,75.686275,67976.470588,950.980392,61.764706,19.411765,27.254902,69111.568627,-4.85623836517334,0.440773069858551,-2.92251658439636,NA,NA,NA
"306",-19.878,63.996,22.156863,119549.019608,1478.823529,110.784314,17.45098,1.176471,121179.411765,NA,NA,NA,NA,NA,NA
"307",-19.878,63.996,21.568627,133411.764706,1498.823529,113.529412,20.196078,1.176471,135067.058824,NA,NA,NA,NA,NA,NA
"308",-19.878,63.996,20.588235,82631.372549,1479.019608,111.764706,19.411765,1.176471,84263.333333,NA,NA,NA,NA,NA,NA
"309",-19.878,63.996,28.431373,76878.431373,1431.960784,108.235294,15.882353,1.372549,78464.313725,NA,NA,NA,NA,NA,NA
"310",-19.878,63.996,7.701422,133779.620853,1485.387046,102.290679,9.478673,15.205371,135399.684044,NA,NA,NA,NA,NA,NA
"311",-19.956,63.897,35.686275,84937.254902,1378.627451,96.862745,30.392157,2.352941,86481.176471,NA,NA,NA,NA,NA,NA
"312",-19.956,63.897,28.11079,151785.861926,1392.930963,111.823067,28.730881,26.870608,153374.328235,NA,NA,NA,NA,NA,NA
"313",-19.956,63.897,37.058824,89239.215686,1389.607843,99.019608,35.098039,6.470588,90806.470588,NA,NA,NA,NA,NA,NA
"314",-19.956,63.897,34.117647,156600,1352.745098,98.823529,33.333333,5.490196,158124.509804,NA,NA,NA,NA,NA,NA
"315",-19.956,63.897,39.803922,100901.960784,1408.039216,100.980392,36.666667,8.627451,102496.078431,NA,NA,NA,NA,NA,NA
"316",-19.856,63.974,28.039216,95086.27451,1399.215686,106.470588,21.960784,1.176471,96643.137255,NA,NA,NA,NA,NA,NA
"317",-19.856,63.974,21.568627,70576.470588,1401.764706,100.784314,16.666667,1.176471,72118.431373,NA,NA,NA,NA,NA,NA
"318",-19.856,63.974,21.618405,128159.460532,1452.201507,103.728679,17.453392,24.593415,129779.05593,NA,NA,NA,NA,NA,NA
"319",-19.856,63.974,30.588235,80141.176471,1408.235294,103.72549,27.058824,4.313725,81715.098039,NA,NA,NA,NA,NA,NA
"320",-19.856,63.974,32.352941,112960.784314,1522.156863,110,26.862745,5.098039,114657.254902,NA,NA,NA,NA,NA,NA
"321",-19.968,63.906,35.294118,97113.72549,1464.705882,109.215686,27.45098,4.705882,98755.098039,NA,NA,NA,NA,NA,NA
"322",-19.968,63.906,27.502968,161290.067273,1313.61298,98.733676,27.700831,29.679462,162787.29719,NA,NA,NA,NA,NA,NA
"323",-19.968,63.906,48.235294,103494.117647,1457.45098,106.470588,33.137255,9.803922,105149.215686,NA,NA,NA,NA,NA,NA
"324",-19.968,63.906,46.862745,102117.647059,1466.470588,108.823529,33.137255,9.411765,103782.352941,NA,NA,NA,NA,NA,NA
"325",-19.968,63.906,38.039216,58929.411765,1439.019608,107.647059,28.235294,5.686275,60548.039216,NA,NA,NA,NA,NA,NA
"326",-19.864,63.981,30.980392,44905.882353,1414.509804,115.686275,23.921569,4.509804,46495.490196,NA,NA,NA,NA,NA,NA
"327",-19.864,63.981,33.921569,65576.470588,1447.843137,109.803922,24.117647,4.117647,67196.27451,NA,NA,NA,NA,NA,NA
"328",-19.864,63.981,19.118221,194904.408896,1357.978931,97.932111,19.118221,22.239563,196420.795942,NA,NA,NA,NA,NA,NA
"329",-19.864,63.981,28.431373,35803.921569,1402.941176,104.117647,19.411765,1.176471,37360,NA,NA,NA,NA,NA,NA
"330",-19.864,63.981,32.941176,90615.686275,1552.941176,111.568627,28.235294,2.745098,92344.117647,NA,NA,NA,NA,NA,NA
"331",-17.847046,28.62252,45.490196,81909.803922,1384.117647,96.078431,47.058824,40,83522.54902,NA,NA,NA,NA,NA,NA
"332",-17.847046,28.62252,56.078431,88941.176471,1394.705882,95.490196,47.254902,40.784314,90575.490196,NA,NA,NA,NA,NA,NA
"333",-17.847046,28.62252,39.552537,204594.486616,1203.355973,74.710348,38.353975,63.124251,206013.5837,NA,NA,NA,NA,NA,NA
"334",-17.847046,28.62252,53.72549,118737.254902,1452.156863,100.980392,45.686275,45.686275,120435.490196,NA,NA,NA,NA,NA,NA
"335",-17.847046,28.62252,59.803922,63686.27451,1430.392157,103.137255,52.941176,68.823529,65401.372549,NA,NA,NA,NA,NA,NA
"336",-17.837685,28.608193,59.042762,82098.862299,1409.572381,96.508435,56.078431,82.352941,83802.417249,NA,NA,NA,NA,NA,NA
"337",-17.837685,28.608193,64.509804,90168.627451,1421.764706,94.509804,55.490196,81.568627,91886.470588,NA,NA,NA,NA,NA,NA
"338",-17.837685,28.608193,37.363067,146631.455399,1169.992175,79.616588,40.884194,72.183099,148031.494523,NA,NA,NA,NA,NA,NA
"339",-17.837685,28.608193,58.039216,88925.490196,1381.960784,91.372549,56.470588,80,90593.333333,NA,NA,NA,NA,NA,NA
"340",-17.837685,28.608193,61.372549,82098.039216,1379.607843,95.294118,53.333333,62.352941,83750,NA,NA,NA,NA,NA,NA
"341",-17.80905,28.557715,52.54902,81552.941176,1297.058824,91.176471,48.235294,77.058824,83119.019608,NA,NA,NA,NA,NA,NA
"342",-17.80905,28.557715,166.666667,77717.647059,1228.823529,88.627451,46.666667,66.666667,79315.098039,NA,NA,NA,NA,NA,NA
"343",-17.80905,28.557715,51.372549,44462.745098,1196.078431,82.156863,45.686275,57.254902,45895.294118,NA,NA,NA,NA,NA,NA
"344",-17.80905,28.557715,39.531188,120679.380215,1059.992054,71.513707,39.531188,100.913786,121990.862137,NA,NA,NA,NA,NA,NA
"345",-17.80905,28.557715,52.352941,76043.137255,1217.058824,85.294118,48.039216,64.705882,77510.588235,NA,NA,NA,NA,NA,NA
"346",-17.905426,28.767865,47.45098,135584.313725,1529.019608,119.607843,95.686275,46.470588,137422.54902,NA,NA,NA,NA,NA,NA
"347",-17.905426,28.767865,65.490196,122156.862745,951.176471,62.745098,39.215686,80,123355.490196,NA,NA,NA,NA,NA,NA
"348",-17.905426,28.767865,21.997622,304165.675783,1493.85652,130.598494,105.03369,65.398335,305982.560444,NA,NA,NA,NA,NA,NA
"349",-17.905426,28.767865,57.254902,146360.784314,1222.941176,116.27451,86.078431,119.607843,147962.941176,NA,NA,NA,NA,NA,NA
"350",-17.905426,28.767865,36.26029,157475.499804,1199.137593,103.292826,82.124657,39.592317,158935.907487,NA,NA,NA,NA,NA,NA
"351",-17.852096,28.697643,63.013699,105455.968689,1062.622309,63.013699,40.313112,102.739726,106787.671233,NA,NA,NA,NA,NA,NA
"352",-17.852096,28.697643,66.888976,71239.701844,1202.628482,113.18164,29.619459,88.66222,72740.682621,NA,NA,NA,NA,NA,NA
"353",-17.852096,28.697643,53.746567,143460.180463,1373.675951,154.374264,87.681444,56.885053,145186.543743,NA,NA,NA,NA,NA,NA
"354",-17.852096,28.697643,60.392157,67423.529412,840.980392,69.215686,28.039216,75.882353,68498.039216,NA,NA,NA,NA,NA,NA
"355",-17.852096,28.697643,80.392157,95309.803922,1113.333333,72.745098,46.470588,100.784314,96723.529412,NA,NA,NA,NA,NA,NA
"356",-17.862893,28.698164,76.078431,90239.215686,902.745098,58.431373,40.196078,107.254902,91423.921569,NA,NA,NA,NA,NA,NA
"357",-17.862893,28.698164,82.745098,109207.843137,1247.843137,71.960784,55.490196,178.235294,110844.117647,NA,NA,NA,NA,NA,NA
"358",-17.862893,28.698164,35.770133,127920.250195,990.422205,52.775606,47.30258,340.304926,129386.825645,NA,NA,NA,NA,NA,NA
"359",-17.862893,28.698164,59.631228,95194.193801,1039.623382,70.223617,46.684974,128.481758,96538.83876,NA,NA,NA,NA,NA,NA
"360",-17.862893,28.698164,80.784314,92584.313725,1027.254902,67.45098,46.666667,94.705882,93901.176471,NA,NA,NA,NA,NA,NA
"361",-68.099,-20.452,17.647059,9321.568627,262.352941,17.647059,0,58.627451,9677.843137,NA,NA,NA,NA,NA,NA
"362",-68.099,-20.452,16.27451,20917.647059,512.54902,26.666667,0,28.627451,21501.764706,NA,NA,NA,NA,NA,NA
"363",-68.099,-20.452,2.567141,4533.965245,241.903633,4.344392,0,16.587678,4799.368088,NA,NA,NA,NA,NA,NA
"364",-68.099,-20.452,13.529412,10439.215686,266.862745,15.098039,0,21.764706,10756.470588,NA,NA,NA,NA,NA,NA
"365",-68.099,-20.452,15.294118,10815.686275,262.941176,18.627451,0,22.941176,11135.490196,NA,NA,NA,NA,NA,NA
"366",-68.096,-20.45,14.308114,29325.754606,447.079577,18.620149,0,26.460212,29832.222658,NA,NA,NA,NA,NA,NA
"367",-68.096,-20.45,9.215686,9631.372549,230.980392,12.352941,0,22.941176,9906.862745,NA,NA,NA,NA,NA,NA
"368",-68.096,-20.45,5.130229,27809.786898,357.340174,17.363852,0,17.363852,28206.985004,NA,NA,NA,NA,NA,NA
"369",-68.096,-20.45,12.941176,12250.980392,345.882353,40.980392,0,28.039216,12678.823529,NA,NA,NA,NA,NA,NA
"370",-68.096,-20.45,10,5756.862745,282.745098,11.568627,0,24.117647,6085.294118,NA,NA,NA,NA,NA,NA
"371",-68.094,-20.448,23.72549,44423.529412,673.529412,42.352941,3.137255,25.490196,45191.764706,NA,NA,NA,NA,NA,NA
"372",-68.094,-20.448,22.754021,42604.943115,691.447627,44.723421,4.707729,18.830914,43387.406826,NA,NA,NA,NA,NA,NA
"373",-68.094,-20.448,9.230165,169646.504321,966.221524,87.588374,18.853103,21.406127,170749.803614,NA,NA,NA,NA,NA,NA
"374",-68.094,-20.448,18.823529,72847.058824,885.490196,55.686275,11.372549,20.196078,73838.627451,NA,NA,NA,NA,NA,NA
"375",-68.094,-20.448,18.039216,55788.235294,856.27451,51.764706,7.843137,21.568627,56743.72549,NA,NA,NA,NA,NA,NA
"376",-68.093,-20.446,17.254902,66807.843137,1237.254902,47.843137,10.784314,19.803922,68140.784314,NA,NA,NA,NA,NA,NA
"377",-68.093,-20.446,28.039216,62478.431373,1194.509804,49.411765,9.411765,20.196078,63780,NA,NA,NA,NA,NA,NA
"378",-68.093,-20.446,15.318146,81131.186174,1282.99293,46.739984,5.891595,15.514533,82497.643362,NA,NA,NA,NA,NA,NA
"379",-68.093,-20.446,17.254902,37117.647059,587.45098,24.313725,0.784314,16.078431,37763.529412,NA,NA,NA,NA,NA,NA
"380",-68.093,-20.446,20,45403.921569,1115.686275,31.176471,4.705882,13.529412,46589.019608,NA,NA,NA,NA,NA,NA
"381",-67.813,-20.152,12.745098,48862.745098,524.705882,44.901961,2.352941,19.215686,49466.666667,NA,NA,NA,NA,NA,NA
"382",-67.813,-20.152,10.784314,68705.882353,599.803922,54.313725,7.647059,22.54902,69400.980392,NA,NA,NA,NA,NA,NA
"383",-67.813,-20.152,6.873527,74921.445405,505.695208,68.146112,0,44.18696,75546.347211,NA,NA,NA,NA,NA,NA
"384",-67.813,-20.152,24.509804,36690.196078,600.980392,43.529412,0,23.921569,37383.137255,NA,NA,NA,NA,NA,NA
"385",-67.813,-20.152,21.764706,31505.882353,627.647059,43.529412,0,18.627451,32217.45098,NA,NA,NA,NA,NA,NA
"386",-67.812,-20.151,24.509804,50027.45098,878.431373,65.294118,0,23.921569,51019.607843,NA,NA,NA,NA,NA,NA
"387",-67.812,-20.151,25.882353,43113.72549,773.921569,58.627451,0,16.862745,43989.019608,NA,NA,NA,NA,NA,NA
"388",-67.812,-20.151,8.647799,68356.918239,686.910377,54.834906,0,20.636792,69127.948113,NA,NA,NA,NA,NA,NA
"389",-67.812,-20.151,26.078431,96894.117647,813.333333,62.156863,0,24.313725,97820,NA,NA,NA,NA,NA,NA
"390",-67.812,-20.151,21.568627,69858.823529,758.235294,53.72549,0.392157,25.882353,70718.627451,NA,NA,NA,NA,NA,NA
"391",-67.811,-20.151,25.294118,55435.294118,761.960784,60,0,25.882353,56308.431373,NA,NA,NA,NA,NA,NA
"392",-67.811,-20.151,21.764706,65250.980392,601.568627,49.803922,0,21.764706,65945.882353,NA,NA,NA,NA,NA,NA
"393",-67.811,-20.151,6.470588,109435.294118,670.784314,49.803922,6.666667,21.568627,110190.588235,NA,NA,NA,NA,NA,NA
"394",-67.811,-20.151,24.509804,51929.411765,739.411765,55.294118,0,27.45098,52776.078431,NA,NA,NA,NA,NA,NA
"395",-67.811,-20.151,27.647059,49058.823529,854.705882,71.372549,0,22.745098,50035.294118,NA,NA,NA,NA,NA,NA
"396",-67.809,-20.15,26.068209,88310.466484,1059.192474,59.192474,4.900039,25.676205,89485.495884,NA,NA,NA,NA,NA,NA
"397",-67.809,-20.15,30.392157,65282.352941,1147.647059,73.921569,5.686275,23.333333,66563.333333,NA,NA,NA,NA,NA,NA
"398",-67.809,-20.15,6.2819,60793.08991,481.939537,87.553985,0,47.310561,61416.175893,NA,NA,NA,NA,NA,NA
"399",-67.809,-20.15,28.823529,76392.156863,1107.843137,60.588235,5.490196,21.568627,77616.470588,NA,NA,NA,NA,NA,NA
"400",-67.809,-20.15,26.666667,97560.784314,881.764706,63.137255,5.686275,22.941176,98560.980392,NA,NA,NA,NA,NA,NA
"401",11.045,46.823,10.408484,75923.016496,961.901021,45.954438,5.106049,37.509819,76983.896308,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"402",11.045,46.823,32.144257,100509.604077,1281.066249,54.880439,5.292042,44.492356,101927.47942,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"403",11.045,46.823,27.636221,65096.040768,1259.506076,57.820463,4.312034,41.160329,66486.475892,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"404",11.045,46.823,25.294118,114525.490196,1489.019608,55.098039,3.921569,45.098039,116143.921569,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"405",11.045,46.823,33.516268,94010.192082,1448.059584,59.584477,6.076049,44.492356,95601.920815,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"406",11.04,46.831,35.686275,76274.509804,903.137255,61.764706,8.039216,41.960784,77325.098039,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"407",11.04,46.831,31.777168,82883.483719,1265.986661,52.765791,7.061593,40.408003,84281.482934,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"408",11.04,46.831,10.404397,43203.76914,419.120534,93.246957,0,61.052218,43787.593247,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"409",11.04,46.831,29.411765,80396.078431,545.686275,69.411765,7.058824,80.196078,81127.843137,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"410",11.04,46.831,23.72549,121627.45098,1229.411765,63.333333,9.411765,71.372549,123024.705882,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"411",11.039,46.834,42.53234,84065.072521,840.650725,83.104665,10.584085,76.24461,85118.188946,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"412",11.039,46.834,40.964328,93716.18973,784.98628,81.732654,10.192082,86.436691,94720.501764,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"413",11.039,46.834,22.771888,101091.480173,1115.822536,69.886141,10.208088,49.666274,102359.8351,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"414",11.039,46.834,50.764406,74182.673461,585.848687,110.740886,15.092121,90.160721,75035.280282,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"415",11.039,46.834,20.776166,46432.771462,463.73971,50.568405,0.980008,56.448452,47025.284202,1.20857965946198,5.61293649673462,7.40186548233032,NA,NA,NA
"416",11.032,46.841,29.215686,142031.372549,990.196078,52.352941,8.823529,63.333333,143175.294118,0.876234412193298,5.70013809204102,7.64304161071777,NA,NA,NA
"417",11.032,46.841,26.666667,54086.27451,383.921569,50.196078,0,65.490196,54612.54902,0.876234412193298,5.70013809204102,7.64304161071777,NA,NA,NA
"418",11.032,46.841,37.254902,66403.921569,577.45098,41.176471,5.294118,50.588235,67115.686275,0.876234412193298,5.70013809204102,7.64304161071777,NA,NA,NA
"419",11.032,46.841,29.204234,98200.705606,375.735006,63.112505,3.72403,41.748334,98714.229714,0.876234412193298,5.70013809204102,7.64304161071777,NA,NA,NA
"420",11.032,46.841,16.300079,57859.387274,455.223881,74.234093,4.320503,63.629222,58473.095051,0.876234412193298,5.70013809204102,7.64304161071777,NA,NA,NA
"421",11.721,47.764,11.984283,45375.24558,1805.108055,60.707269,0,166.404715,47419.449902,NA,NA,NA,NA,NA,NA
"422",11.721,47.764,23.921569,14043.137255,398.431373,28.431373,0,20.784314,14514.705882,NA,NA,NA,NA,NA,NA
"423",11.721,47.764,18.424147,25335.162681,493.531948,37.240298,0,26.460212,25910.819287,NA,NA,NA,NA,NA,NA
"424",11.721,47.764,21.756174,25735.00588,273.814191,55.076441,0,30.968248,26116.620933,NA,NA,NA,NA,NA,NA
"425",11.721,47.764,42.54902,29227.45098,602.156863,152.54902,5.490196,32.941176,30063.137255,NA,NA,NA,NA,NA,NA
"426",-106.8,32.514,12.54902,65800,725.490196,35.098039,10,17.058824,66600.196078,NA,NA,NA,NA,NA,NA
"427",-106.8,32.514,11.760094,47134.457076,615.05292,27.636221,6.860055,19.404155,47815.170521,NA,NA,NA,NA,NA,NA
"428",-106.8,32.514,15.686275,50517.647059,522.54902,29.411765,6.078431,19.607843,51110.980392,NA,NA,NA,NA,NA,NA
"429",-106.8,32.514,13.328107,47502.940024,655.625245,28.616229,9.016072,17.248138,48226.773814,NA,NA,NA,NA,NA,NA
"430",-106.8,32.514,2.561072,62710.795902,574.468085,28.762805,0,17.13948,63333.727344,NA,NA,NA,NA,NA,NA
"431",-106.797,32.52,14.308114,44429.635437,527.636221,26.26421,5.096041,20.188162,45023.128185,NA,NA,NA,NA,NA,NA
"432",-106.797,32.52,15.888584,44248.72499,613.377795,30.011769,6.865437,18.634759,44933.503335,NA,NA,NA,NA,NA,NA
"433",-106.797,32.52,16.072129,68059.584477,603.096825,30.968248,7.644061,19.796158,68737.161897,NA,NA,NA,NA,NA,NA
"434",-106.797,32.52,17.058824,66827.45098,574.509804,32.54902,7.058824,19.607843,67478.235294,NA,NA,NA,NA,NA,NA
"435",-106.797,32.52,2.156017,41779.694238,418.659349,27.636221,0,18.424147,42246.569973,NA,NA,NA,NA,NA,NA
"436",-106.795,32.524,19.215686,61678.431373,657.058824,34.313725,7.254902,20.784314,62417.058824,NA,NA,NA,NA,NA,NA
"437",-106.795,32.524,9.824341,62679.294219,516.170865,38.511416,0,23.971392,63267.772232,NA,NA,NA,NA,NA,NA
"438",-106.795,32.524,17.457827,46751.667321,453.707336,34.523342,5.296195,21.9694,47284.62142,NA,NA,NA,NA,NA,NA
"439",-106.795,32.524,16.27451,66113.72549,504.901961,31.176471,6.27451,19.411765,66691.764706,NA,NA,NA,NA,NA,NA
"440",-106.795,32.524,19.411765,63435.294118,642.941176,38.039216,8.431373,21.372549,64165.490196,NA,NA,NA,NA,NA,NA
"441",-106.794,32.527,16.862745,29698.039216,339.215686,25.686275,0,20.392157,30100.196078,NA,NA,NA,NA,NA,NA
"442",-106.794,32.527,15.294118,53019.607843,553.333333,30.196078,6.078431,20.980392,53645.490196,NA,NA,NA,NA,NA,NA
"443",-106.794,32.527,4.907735,32548.095799,401.25638,34.550452,0,20.612485,33009.42285,NA,NA,NA,NA,NA,NA
"444",-106.794,32.527,21.773244,51753.628874,523.342487,36.877207,6.473127,23.734798,52365.829737,NA,NA,NA,NA,NA,NA
"445",-106.794,32.527,20.776166,63845.550764,605.644845,41.748334,7.44806,26.656213,64547.824383,NA,NA,NA,NA,NA,NA
"446",115.007,-30.114,4.704038,1234.809878,16.072129,0.196002,0,17.44414,1273.226186,NA,NA,NA,NA,NA,NA
"447",115.007,-30.114,11.764706,1396.078431,10.588235,4.117647,0,6.862745,1429.411765,NA,NA,NA,NA,NA,NA
"448",115.007,-30.114,7.058824,376.470588,10.392157,4.705882,0,6.078431,404.705882,NA,NA,NA,NA,NA,NA
"449",115.007,-30.114,5.880047,270.482164,17.836143,3.332027,0,5.880047,303.410427,NA,NA,NA,NA,NA,NA
"450",115.007,-30.114,5.882353,235.294118,8.039216,4.313725,0,3.333333,256.862745,NA,NA,NA,NA,NA,NA
"451",115.01,-30.224,10.980392,411.764706,13.333333,4.901961,0,7.647059,448.627451,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"452",115.01,-30.224,7.058824,1078.431373,15.490196,3.529412,0,11.764706,1116.27451,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"453",115.01,-30.224,8.039216,482.352941,14.901961,3.137255,0,5.098039,513.529412,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"454",115.01,-30.224,10.392157,525.490196,13.137255,5.490196,0,68.627451,623.137255,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"455",115.01,-30.224,0.392157,1184.313725,18.039216,6.666667,0,0,1209.411765,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"456",115.064,-30.241,8.627451,486.27451,15.686275,4.117647,0,10.784314,525.490196,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"457",115.064,-30.241,13.529412,168.627451,19.019608,5.294118,0,11.764706,218.235294,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"458",115.064,-30.241,13.142409,980.776775,15.888584,3.923107,0,10.592389,1024.323264,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"459",115.064,-30.241,12.161632,717.928599,13.92703,2.746175,0,10.592389,757.355826,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"460",115.064,-30.241,1.176932,1455.472734,17.065516,1.569243,0,0,1475.284425,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"461",115.068,-30.229,8.627451,1717.647059,18.235294,1.372549,0,19.607843,1765.490196,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"462",115.068,-30.229,12.54902,1654.901961,13.333333,2.352941,0,20,1703.137255,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"463",115.068,-30.229,0.981932,1967.792616,16.496465,1.178319,0,0,1986.449332,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"464",115.068,-30.229,10.784314,749.019608,7.45098,1.568627,0,16.078431,784.901961,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"465",115.068,-30.229,10.780086,1811.054488,7.44806,1.372011,0,18.228146,1848.882791,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"466",115.097,-30.179,11.568627,2156.862745,17.254902,1.568627,0,18.627451,2205.882353,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"467",115.097,-30.179,11.180855,1212.240094,17.261671,2.157709,0,16.869361,1259.70969,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"468",115.097,-30.179,11.764706,1509.803922,53.333333,1.960784,0,19.215686,1596.078431,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"469",115.097,-30.179,1.373087,1804.629266,34.131032,6.276971,0,0,1846.410357,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"470",115.097,-30.179,11.372549,1309.803922,33.137255,1.960784,0,17.647059,1373.921569,0.00803344044834375,7.54924488067627,7.7568793296814,NA,NA,NA
"471",115.129,-30.181,14.313725,117.647059,2.745098,2.156863,0,19.607843,156.470588,NA,NA,NA,NA,NA,NA
"472",115.129,-30.181,13.524108,62.720502,2.744022,1.176009,0,21.952176,102.116817,NA,NA,NA,NA,NA,NA
"473",115.129,-30.181,9.019608,101.960784,10,3.137255,0,42.745098,166.862745,NA,NA,NA,NA,NA,NA
"474",115.129,-30.181,0.588697,620.094192,9.22292,2.354788,0,0,632.260597,NA,NA,NA,NA,NA,NA
"475",115.129,-30.181,12.352941,86.27451,26.078431,2.54902,0,20.392157,147.647059,NA,NA,NA,NA,NA,NA
"476",153.097,-25.912,10.980392,2525.490196,52.156863,1.176471,0,21.176471,2610.980392,NA,NA,NA,NA,NA,NA
"477",153.097,-25.912,12.745098,1541.176471,41.764706,3.333333,0,23.529412,1622.54902,NA,NA,NA,NA,NA,NA
"478",153.097,-25.912,0.785855,3218.074656,45.18664,9.430255,0,0,3273.477407,NA,NA,NA,NA,NA,NA
"479",153.097,-25.912,10.980392,2176.470588,65.098039,2.156863,0,18.823529,2273.529412,NA,NA,NA,NA,NA,NA
"480",153.097,-25.912,12.54902,4090.196078,96.666667,6.666667,0,20.980392,4227.058824,NA,NA,NA,NA,NA,NA
"481",153.099,-26.072,6.087981,891.594658,25.923016,2.553024,0,0,926.15868,NA,NA,NA,NA,NA,NA
"482",153.099,-26.072,11.372549,82.352941,5.294118,1.960784,0,18.235294,119.215686,NA,NA,NA,NA,NA,NA
"483",153.099,-26.072,11.372549,384.313725,13.529412,2.745098,0,18.823529,430.784314,NA,NA,NA,NA,NA,NA
"484",153.099,-26.072,11.372549,250.980392,10.980392,1.568627,0,16.666667,291.568627,NA,NA,NA,NA,NA,NA
"485",153.099,-26.072,10.592389,419.77246,8.04237,1.176932,0,15.692428,455.276579,NA,NA,NA,NA,NA,NA
"486",153.081,-26.018,11.180855,27.46175,1.961554,1.176932,0,16.280894,58.061985,NA,NA,NA,NA,NA,NA
"487",153.081,-26.018,6.862745,86.27451,4.313725,0,0,15.490196,112.941176,NA,NA,NA,NA,NA,NA
"488",153.081,-26.018,6.27451,58.823529,4.705882,0,0,14.901961,84.705882,NA,NA,NA,NA,NA,NA
"489",153.081,-26.018,0.980777,486.465281,10.9847,1.373087,0,0,499.803845,NA,NA,NA,NA,NA,NA
"490",153.081,-26.018,7.650059,86.308356,3.726952,0,0,17.065516,114.750883,NA,NA,NA,NA,NA,NA
"491",153.087,-26.034,9.803922,313.72549,8.823529,0,0,15.098039,347.45098,NA,NA,NA,NA,NA,NA
"492",153.087,-26.034,0,51.000392,0.784621,0,0,0,51.785014,NA,NA,NA,NA,NA,NA
