x,y,Total_Cu,Total_Fe,Total_Mn,Total_Zn,Total_Co ,Total_Ni ,Micronutrient
-80.956300,-5.136160,6.287425,13266.966068,156.586826,26.596806,4.191617,5.838323,13466.467066
-6.996670,38.074860,15.100000,31393.500000,629.350000,39.050000,8.450000,21.050000,32106.500000
-6.995960,38.078080,13.717079,32160.814046,585.843974,45.141660,9.427374,22.346369,32837.290503
-7.006480,38.083760,15.487610,36767.086331,494.754197,44.264588,11.041167,25.779376,37358.413269
-8.320430,38.703640,3.745505,10156.811826,583.300040,26.468238,2.996404,1.797843,10775.119856
-8.319670,38.705270,2.746704,14837.694766,524.770276,29.364762,3.745505,1.747903,15400.069916
-8.318990,38.708300,2.794411,9623.752495,372.005988,19.361277,2.944112,2.345309,10023.203593
-8.073780,37.589680,9.139033,22575.908909,375.349581,32.261286,6.691970,13.633640,23012.984419
-8.068250,37.585000,12.397520,28055.888822,408.068386,52.389522,6.298740,16.046791,28551.089782
-8.059960,37.589490,10.697860,22159.068186,509.748050,42.791442,6.698660,15.046991,22744.051190
-8.847240,38.855310,4.348261,4011.045582,209.766094,16.243503,2.998800,2.299080,4246.701319
-8.854050,38.846730,3.295386,2043.539045,35.849810,15.478330,0.898742,1.497903,2100.559217
-8.856580,38.846800,2.999400,1898.470306,64.737053,16.296741,1.099780,1.949610,1985.552889
-8.518010,38.109170,15.328540,37438.086679,479.279009,74.845217,7.888955,24.216097,38039.644498
-8.517330,38.106610,9.486719,24096.265229,842.320751,53.225484,7.289794,17.375674,25025.963651
-8.511550,38.108720,9.744154,29028.083150,518.788727,74.005597,8.195083,19.688187,29658.504897
22.242690,-33.092140,16.839896,36022.886268,671.097342,147.661403,7.695383,20.987408,36887.167699
22.245810,-33.089150,17.175954,31639.205113,686.189335,134.461754,8.288396,21.469942,32506.790493
22.267380,-33.166520,15.543782,33329.668133,451.719312,123.000800,5.897641,20.691723,33946.521391
24.766120,-32.587160,7.335329,22057.884232,342.315369,72.554890,7.185629,15.069860,22502.345309
24.763170,-32.590740,7.700000,20087.000000,341.650000,69.600000,6.950000,13.800000,20526.700000
24.688150,-32.622150,7.436614,20491.115991,320.972250,69.774406,7.137153,14.723498,20911.159912
27.280130,-24.151380,18.638817,17704.877074,269.488307,20.137917,6.995803,22.686388,18042.824305
27.278100,-24.148750,20.325609,22186.376348,294.996005,28.965242,8.989213,31.162605,22570.815022
27.277510,-24.143670,35.172620,39315.006985,325.084813,40.061864,10.027939,35.920974,39761.275195
27.285770,-24.139120,26.546906,33075.848303,541.267465,29.540918,14.271457,41.716567,33729.191617
29.697790,-23.847140,12.887113,15750.749251,169.380619,11.738262,5.494505,26.573427,15976.823177
29.695020,-23.848490,12.000000,14951.000000,199.950000,11.900000,8.150000,60.850000,15243.850000
29.692700,-23.849610,8.095143,8706.775934,101.239256,9.394363,3.697781,26.134319,8855.336798
29.687050,-23.828980,11.424865,17706.046697,334.314508,15.066853,12.522451,124.476152,18203.851527
26.213850,-26.083510,10.700000,22654.000000,1288.050000,18.150000,9.000000,18.600000,23998.500000
26.213340,-26.080950,14.500000,25496.000000,1731.200000,5.130000,13.600000,23.700000,27284.130000
26.210260,-26.078940,14.000000,18749.500000,1668.050000,17.400000,11.900000,21.450000,20482.300000
26.207920,-26.075650,28.300000,19146.000000,5325.000000,30.700000,28.950000,26.850000,24585.800000
31.240220,-23.856030,18.985449,14116.503887,161.750050,15.796293,6.627467,41.558700,14361.221846
31.226510,-23.847890,16.230523,13026.867759,151.068718,11.386336,5.593288,18.128246,13229.274870
31.212430,-23.832620,12.931895,11169.862193,229.478730,16.427002,5.542241,34.601558,11468.843619
29.561720,-23.144740,13.231476,10415.917715,138.755742,12.981825,5.342520,31.855402,10618.084681
29.564160,-23.142240,14.950000,12571.500000,161.800000,16.600000,6.050000,35.200000,12806.100000
29.562750,-23.137210,20.125849,20312.624850,210.846984,16.430284,8.040352,37.155414,20605.223732
29.613820,-23.140330,13.029153,10547.623802,104.832268,12.779553,0.549121,37.290335,10716.104233
-3.626680,40.184250,7.636255,8443.302056,140.047914,20.612897,2.196047,4.641645,8618.436814
-3.624090,40.186080,8.483034,8816.367265,144.610778,19.660679,2.195609,4.940120,8996.257485
-3.614800,40.180890,6.793207,6762.737263,132.017982,16.533467,1.548452,3.396603,6923.026973
-5.942830,39.763720,22.096967,28703.611333,785.415004,76.965283,7.781325,27.184757,29623.054669
-5.939810,39.757160,7.035928,13975.049900,546.656687,26.646707,5.638723,10.279441,14571.307385
-5.939050,39.753590,14.429798,28612.442580,438.885560,62.063112,6.440983,22.768125,29157.030158
-5.938650,39.752140,16.816367,21069.361277,353.542914,118.662675,6.686627,19.261477,21584.331337
-4.410920,39.733940,8.534638,24655.619884,266.919545,47.364743,6.887602,4.791376,24990.117788
-4.412440,39.735960,7.094325,20197.342126,233.213429,41.067146,4.746203,3.647082,20487.110312
-4.414070,39.738320,6.447421,16856.257497,214.514194,34.936026,3.448621,2.948820,17118.552579
-4.412140,39.741010,12.263210,24598.703888,394.865404,57.377866,5.932203,14.705882,25083.848455
-0.688560,41.404490,8.379888,8522.047087,133.080607,21.598164,2.793296,7.432163,8695.331205
-0.704530,41.403680,9.596162,7605.457817,127.299080,25.939624,2.399040,7.397041,7778.088764
-0.715700,41.397650,5.797681,3327.718912,71.721311,11.445422,1.449420,3.448621,3421.581367
-0.575080,41.775010,5.398920,3710.157968,99.880024,11.897620,1.949610,4.199160,3833.483303
-0.581170,41.767750,4.446443,2399.030775,81.734612,9.492406,0.999201,2.847722,2498.551159
-0.592210,41.770760,8.198360,4053.039392,76.884623,13.547291,1.599680,4.599080,4157.868426
-2.159890,36.738750,7.424756,33327.187562,1790.013953,130.805262,8.919673,7.474586,35271.825792
-2.160470,36.742390,7.574248,36730.117600,1012.009169,75.891967,10.364760,5.929839,37841.887582
-2.162470,36.744690,10.618146,26178.963111,1766.051844,131.306082,7.078764,6.679960,28100.697906
-2.163350,36.746300,40.841832,56858.628274,1812.787443,357.928414,8.648270,13.897221,59092.731454
-3.762570,37.619380,10.247950,21666.166767,315.686863,29.994001,6.098780,17.146571,22045.340932
-3.757030,37.617670,15.796841,27330.533893,467.506499,51.689662,6.348730,21.345731,27893.221356
-3.750350,37.615730,12.724551,17520.958084,227.245509,39.271457,4.740519,14.620758,17819.560878
-3.742910,37.614690,19.253791,32168.794892,689.195930,82.402235,8.080607,26.735834,32994.463288
-2.473280,37.116450,15.034965,35682.317682,295.654346,64.035964,10.039960,29.370629,36096.453546
-2.485650,37.119460,15.134865,45274.225774,723.526474,63.986014,13.336663,43.806194,46134.015984
-2.499280,37.122600,16.037170,41949.440448,339.428457,69.094724,11.990408,36.470823,42422.462030
10.060190,32.964960,3.400000,6075.500000,54.000000,11.400000,3.800000,4.650000,6152.750000
10.069010,32.962820,2.100000,6519.000000,59.400000,9.850000,3.800000,4.950000,6599.100000
10.075020,32.961910,2.350000,6735.500000,69.550000,10.800000,3.300000,5.050000,6826.550000
10.080280,32.963100,2.900000,5434.500000,48.550000,9.150000,2.200000,4.350000,5501.650000
11.197170,32.623290,1.900000,3139.250000,26.350000,6.850000,1.700000,2.700000,3178.750000
11.211040,32.652790,1.100000,5089.000000,49.100000,9.100000,2.950000,3.900000,5155.150000
11.239690,32.674230,2.750000,5662.000000,56.350000,11.350000,2.600000,4.800000,5739.850000
-109.710200,38.202550,3.299340,4022.095581,110.577884,13.497301,1.799640,3.699260,4154.969006
-109.706680,38.184300,2.850000,3584.900000,80.050000,11.400000,1.500000,2.650000,3683.350000
-109.732950,38.165170,2.944700,3467.159114,110.700739,12.826912,1.696945,3.044520,3598.372929
-111.606220,36.970220,4.293988,4260.884761,65.158778,19.972039,1.497903,4.593569,4356.401039
-111.610400,36.969820,2.347183,2073.012385,35.207751,11.486217,1.098682,2.097483,2125.249700
-111.621900,36.970430,2.096227,1315.282492,25.054901,10.181673,0.898383,1.397485,1354.911160
-111.511880,36.976920,2.948231,1811.013392,30.431741,10.143914,0.999400,1.599041,1857.135719
-103.910780,29.477390,5.645484,18369.304556,798.860911,38.369305,6.594724,4.446443,19223.221423
-103.913430,29.477330,8.700000,28300.500000,462.550000,50.000000,14.900000,2.100000,28838.750000
-103.915250,29.478180,9.988014,35944.366760,552.037555,53.435877,15.880943,2.546944,36578.256093
-103.919460,29.479670,12.739808,28784.472422,592.426059,47.162270,13.938849,2.797762,29453.537170
-110.847430,31.850450,15.837330,23614.108713,178.856914,20.633493,9.292566,4.246603,23842.975620
-110.847690,31.848710,20.437737,18965.620628,307.615431,33.330002,10.293824,4.197482,19341.495103
-110.847510,31.846460,17.132867,23127.372627,213.886114,27.422577,8.691309,4.695305,23399.200799
-110.843970,31.838480,17.193123,24543.182727,332.716913,31.937225,10.195922,4.448221,24939.674130
-110.890960,31.883190,12.442534,13486.907855,226.713972,27.433540,6.396162,3.647811,13763.541875
-110.886790,31.884520,24.515678,16574.795287,311.963251,36.349111,7.489515,4.443779,16959.556621
-110.882200,31.885500,26.900000,14238.000000,229.300000,25.800000,6.150000,3.650000,14529.800000
-110.881190,31.885290,23.800000,9610.500000,223.800000,22.900000,4.900000,2.850000,9888.750000
-110.829580,31.786100,10.095962,14964.514194,306.077569,43.182727,9.396242,3.698521,15336.965214
-110.827410,31.786140,9.594243,20565.160903,382.070758,46.272237,9.794124,4.647212,21017.539476
-110.824310,31.786350,12.090328,22186.250999,459.032774,58.503197,11.690647,4.796163,22732.364109
-106.813000,32.571110,4.448221,7011.695322,93.262695,15.393842,2.848860,3.248701,7130.897641
-106.808300,32.573970,5.500000,6681.000000,95.600000,15.800000,2.550000,3.350000,6803.800000
-106.806800,32.578500,4.347392,7510.493704,92.844293,14.291425,2.648411,3.248051,7627.873276
-106.832600,32.601160,3.899220,7628.974205,109.478104,15.546891,3.449310,3.449310,7764.797041
-65.424830,8.423240,0.900000,1586.100000,16.150000,4.850000,2.100000,0.000000,1610.100000
-65.415020,8.427200,4.100000,4193.500000,15.300000,10.250000,0.000000,0.000000,4223.150000
-65.399540,8.449930,0.300000,832.500000,7.200000,2.300000,0.000000,0.000000,842.300000
3.223810,35.267460,4.195804,6201.298701,89.610390,7.692308,3.046953,5.544456,6311.388611
3.233760,35.268170,1.749300,4381.897241,57.077169,7.347061,2.349060,3.848461,4454.268293
3.239550,35.268810,3.099380,8066.886623,104.729054,11.497700,3.499300,6.448710,8196.160768
3.050530,34.932560,4.443779,11046.534851,165.468344,15.178750,4.393849,8.737767,11244.757340
3.059130,34.932810,2.450000,5681.000000,73.450000,8.550000,2.600000,4.750000,5772.800000
3.065640,34.934710,0.249950,2930.563887,47.940412,4.349130,1.749650,2.449510,2987.302539
-70.487750,-41.040970,17.489506,23570.357785,360.933440,28.982610,10.393764,12.092744,24000.249850
-70.523560,-41.032460,13.539169,20460.631495,361.061151,28.177458,9.192646,10.291767,20882.893685
-70.489200,-41.039910,22.232214,23133.493205,386.890488,31.025180,10.391687,12.190248,23596.223022
-71.045790,-41.013800,21.532774,26450.339728,478.467226,38.269384,11.840528,14.788169,27015.237810
-71.044490,-41.027810,20.025969,20432.980423,373.651618,28.266081,9.538554,11.036756,20875.499401
-71.058900,-41.004440,21.686988,22279.632221,420.597641,32.930242,10.493704,12.192684,22777.533480
-69.333515,-51.491858,12.650000,21946.000000,874.300000,38.050000,15.200000,11.550000,22897.750000
-69.320093,-51.492066,14.650000,27292.000000,700.800000,48.650000,13.150000,13.900000,28083.150000
-69.306779,-51.493595,11.550000,22169.500000,546.850000,39.650000,10.750000,11.350000,22789.650000
-64.048630,-39.116610,17.343063,21619.852059,413.434626,37.934826,8.396641,8.146741,22105.107957
-64.050470,-39.117830,10.137150,18900.814947,312.313655,30.958060,7.453787,6.758100,19268.435699
-64.057500,-39.121310,11.601275,18586.436965,317.018522,31.766580,7.319259,6.423023,18960.565624
-66.206970,-40.606140,15.986056,26231.075697,378.685259,40.786853,9.860558,8.515936,26684.910359
-66.201390,-40.604920,10.381314,21738.870034,304.651627,34.038730,8.734278,7.336794,22104.012777
-66.172810,-40.605580,8.584548,18598.522659,238.271112,28.598523,7.586345,6.488321,18888.051507
-66.391810,-27.599890,10.691447,20151.878497,422.711831,50.559552,8.543165,10.491607,20654.876099
-66.398640,-27.597030,11.590727,21209.032774,421.262990,51.958433,8.892886,11.091127,21713.828937
-66.408580,-27.594940,6.900000,16589.500000,334.100000,37.000000,7.300000,7.950000,16982.750000
-65.243020,-29.287440,4.499100,12790.941812,256.398720,27.194561,6.048790,5.698860,13090.781844
-65.251060,-29.287390,7.098580,15408.418316,325.934813,35.642871,6.948610,7.098580,15791.141772
-65.261860,-29.285730,5.350000,14061.500000,287.050000,33.150000,6.750000,6.650000,14400.450000
-69.825440,-45.450810,7.840591,23701.058730,483.669596,35.407511,9.388734,6.242509,24243.607671
-69.897470,-45.372810,8.987418,25474.835231,495.206711,38.246455,8.787697,5.492311,26031.555822
-70.011750,-45.077030,11.685977,36105.673192,596.184579,47.542948,11.636037,7.241310,36779.964043
-69.996940,-45.125000,8.750000,17534.000000,460.450000,28.750000,9.000000,4.650000,18045.600000
-70.221830,-45.381360,7.191370,32110.966840,468.437875,48.691570,10.637235,5.493408,32651.418298
-70.253330,-45.384060,6.890354,23050.229678,410.275614,39.994008,8.737767,4.643499,23520.770921
-70.295500,-45.430250,6.790493,28846.115438,443.878570,42.640304,10.085880,5.542241,29355.052926
-70.245190,-45.381080,6.840423,34506.191332,468.494108,45.935690,11.284202,4.643499,35043.389255
-71.472110,-45.556110,9.388734,32348.681582,581.652018,46.494207,12.784658,6.691970,33005.693168
-71.470750,-45.581580,9.798040,33323.835233,622.725455,48.690262,13.147371,7.198560,34025.394921
-71.389940,-45.576360,7.392607,29515.484515,498.451548,43.256743,12.137862,6.193806,30082.917083
-71.391940,-45.580420,12.539968,25103.916867,529.326539,40.067946,11.340927,5.195843,25702.388090
141.700680,-31.082700,16.896621,23036.392721,262.047590,38.092382,6.148770,13.597281,23373.175365
141.672370,-31.050040,17.039776,36028.882670,389.616230,60.663602,10.093944,20.237857,36526.534080
141.679130,-31.024090,19.492203,28359.156337,298.980408,49.330268,7.147141,15.743703,28749.850060
141.699010,-31.083050,17.642943,24203.318673,368.802479,48.180728,7.946821,16.293483,24662.185126
144.755150,-34.789260,17.082917,28758.741259,334.365634,43.856144,8.641359,22.277722,29184.965035
144.770650,-34.716860,16.393443,24748.100760,326.169532,39.684126,8.446621,19.742103,25158.536585
144.799880,-34.693790,16.346731,25071.985603,347.280544,41.491702,8.148370,19.746051,25504.999000
144.780580,-34.789230,14.785215,21007.992008,232.917083,31.918082,6.543457,17.132867,21311.288711
147.229370,-31.489050,18.139117,22355.586648,790.975415,36.228263,9.994004,16.040376,23226.963822
147.215590,-31.510750,15.781063,19179.484618,548.242109,29.314822,9.089093,14.782261,19796.693967
147.231230,-31.490730,13.741755,18735.758545,259.844094,27.683390,6.695982,11.692984,19055.416750
138.591040,-23.435130,1.648352,6174.825175,56.843157,7.692308,1.498501,2.297702,6244.805195
138.584900,-23.419080,2.847722,5584.532374,53.257394,6.245004,1.448841,2.098321,5650.429656
138.575750,-23.410180,1.198801,5559.940060,54.745255,5.994006,1.448551,2.497502,5625.824176
138.544650,-23.356540,1.248252,6449.970042,55.422409,7.239864,1.647693,3.744757,6519.273018
138.297290,-23.434350,2.996404,7176.388334,57.381143,7.540951,2.047543,3.845386,7250.199760
138.286880,-23.411460,2.100000,5248.500000,46.100000,4.750000,1.500000,2.250000,5305.200000
138.276140,-23.389970,2.047543,5299.141031,39.852177,4.494606,1.248502,1.947663,5348.731522
138.264820,-23.363120,1.746507,5399.201597,37.375250,3.592814,1.247505,2.145709,5445.309381
138.382980,-23.584810,2.497502,7394.105894,49.800200,5.294705,1.948052,2.297702,7455.944056
138.403210,-23.621580,2.697303,8429.570430,55.244755,6.943057,1.998002,2.647353,8499.100899
138.418310,-23.651760,2.998201,10116.929842,53.517889,6.396162,2.048771,2.648411,10184.539276
138.435430,-23.681720,2.750000,7509.500000,44.000000,5.250000,1.400000,2.050000,7564.950000
22.296230,-25.720550,2.495508,1413.655420,11.229786,4.042723,0.299461,1.597125,1433.320024
22.283000,-25.690080,2.046725,1415.435304,7.438099,3.444489,0.199681,1.397764,1429.962061
22.266670,-25.601130,1.598721,1256.694644,7.993605,3.147482,0.299760,1.448841,1271.183054
22.243790,-25.558680,4.648141,1247.151140,8.996401,4.548181,0.449820,1.499400,1267.293083
21.860320,-24.252350,2.348591,756.895862,2.098741,1.998801,0.000000,0.949430,764.291425
21.861690,-24.264000,1.549690,1250.799840,4.949010,3.149370,0.000000,1.199760,1261.647670
21.859080,-24.291970,2.448531,1424.245453,5.996402,3.198081,0.199880,1.449131,1437.537478
21.862280,-24.358920,2.346715,1327.191931,8.937488,2.895946,0.149790,1.398043,1342.919912
-43.328250,-10.850450,1.200000,449.400000,0.400000,0.550000,0.000000,0.000000,451.550000
-43.344570,-10.861470,2.100000,99.950000,0.250000,0.550000,0.000000,0.000000,102.850000
-43.354520,-10.841010,2.595328,58.195249,0.249551,0.998203,0.000000,0.000000,62.038331
-41.340350,-9.627270,1.548761,469.974021,4.296563,1.398881,0.000000,0.000000,477.218225
-41.339440,-9.643650,1.147934,216.759832,0.249551,0.948293,0.000000,0.000000,219.105610
-41.352610,-9.622110,1.698981,382.020788,0.499700,0.999400,0.000000,0.000000,385.218869
-44.217060,-18.285890,8.591409,20601.898102,64.935065,10.239760,0.430000,0.149000,20686.243336
-44.210560,-18.291670,6.839058,17844.448882,56.958866,6.938898,0.029000,0.073000,17915.287703
-44.195780,-18.274070,5.895284,29698.741007,161.171063,10.491607,2.897682,4.296563,29883.493205
-120.427400,50.743880,41.874875,37501.998801,754.947032,64.011593,15.040975,28.632820,38406.506096
-120.429110,50.741520,45.672596,43124.625225,770.987408,66.709974,15.690586,27.183690,44050.869478
-120.432200,50.738440,38.281094,32859.353164,612.098223,53.952885,13.276103,37.482531,33614.444001
-71.430810,-45.250740,9.300000,19526.500000,398.750000,49.900000,7.600000,8.650000,20000.700000
-71.421370,-45.245080,13.536464,26343.656344,482.017982,47.102897,10.189810,9.240759,26905.744256
-71.404990,-45.239370,13.328674,29171.825080,534.145367,52.965256,10.832668,9.384984,29792.482029
-71.084840,-32.944660,22.545491,16809.638072,226.254749,16.646671,8.598280,32.493501,17116.176765
-71.093440,-32.943470,258.982036,57335.329341,728.842315,59.830339,17.864271,4.341317,58405.189621
-71.086220,-32.932380,40.133946,12951.819272,161.485406,20.541783,8.146741,3.048780,13185.175930
-71.088180,-30.056330,29.850000,18504.000000,301.600000,24.200000,14.500000,4.250000,18878.400000
-71.089300,-30.056240,15.331602,13966.240511,272.822613,20.625250,9.988014,3.545745,14288.553736
-71.084710,-30.054160,21.556886,14502.495010,287.774451,19.810379,9.431138,3.742515,14844.810379
-71.095360,-30.053850,43.788696,17525.464350,299.480727,26.462952,11.284202,3.744757,17910.225684
107.851810,39.097740,4.344786,8654.614463,149.071115,18.278066,3.695565,8.739513,8838.743508
107.844710,39.100530,4.200000,7010.000000,125.550000,15.450000,3.200000,9.700000,7168.100000
107.847070,39.098760,7.286884,8602.515472,151.826712,22.459573,3.643442,9.233380,8796.965462
107.927670,39.088040,6.543457,9573.426573,162.237762,20.729271,4.045954,8.991009,9775.974026
108.883860,38.566830,5.644356,5835.164835,104.795205,13.836164,2.447552,5.344655,5967.232767
108.884180,38.568070,3.198721,5354.858057,102.209116,12.095162,2.399040,4.748101,5479.508197
108.884080,38.569610,5.548890,8891.721656,162.267546,20.145971,3.599280,8.948210,9092.231554
109.598640,38.566360,3.399320,3983.303339,71.635673,11.447710,1.649670,4.899020,4076.334733
109.598410,38.566550,5.245803,5415.667466,106.614708,13.489209,2.348122,5.795364,5549.160671
109.596100,38.566940,6.737872,6232.281893,118.386904,16.620084,2.645239,6.737872,6383.409862
109.621940,38.585060,4.149170,3823.035393,81.783643,10.797840,1.699660,4.249150,3925.714857
119.189530,49.264540,11.288711,12760.239760,278.121878,28.121878,5.094905,9.440559,13092.307692
119.194300,49.262780,11.597680,13480.803839,282.893421,29.844031,5.548890,9.848030,13820.535893
119.188830,49.298040,10.400000,12512.000000,259.900000,27.100000,5.100000,9.050000,12823.550000
118.560300,49.525350,21.350000,20469.500000,428.100000,44.550000,7.250000,17.600000,20988.350000
118.554550,49.546660,12.742355,16337.197681,330.601639,32.280632,5.996402,13.242055,16732.060764
118.555910,49.546460,13.797241,15757.348530,326.984603,33.143371,5.948810,12.547491,16149.770046
117.381060,49.561090,16.146771,12922.915417,226.704659,27.494501,4.749050,9.748050,13207.758448
117.379400,49.561430,14.182980,11292.449061,219.087095,25.669197,4.344786,9.089093,11564.822213
117.249720,49.503640,17.229325,14724.330803,269.926089,36.356372,5.443468,10.337595,15063.623652
90.974020,43.984490,13.825115,18888.001597,381.613096,33.389898,9.083649,14.923138,19340.836494
90.973850,43.970990,13.497301,20430.913817,398.520296,33.993201,9.498100,15.146971,20901.569686
90.816530,43.964380,13.491905,21931.341195,431.890865,38.277034,10.093944,17.089746,22442.184689
-80.536600,-0.894370,29.214942,23416.899720,260.437475,86.596085,8.739513,35.307631,23837.195366
-80.551480,-0.899400,20.632987,15465.651075,280.954026,53.218564,5.999018,14.679416,15841.135087
-80.555120,-0.905030,20.920711,17052.626323,313.760735,56.221290,7.289794,14.529658,17465.348512
-80.359080,-4.375320,34.494808,40893.570288,658.296725,169.778355,12.579872,30.501198,41799.221246
-80.362940,-4.366130,37.127723,38220.067959,547.321607,442.584449,9.044573,37.377573,39293.523886
-80.364580,-4.357280,46.472117,14520.787527,746.502099,272.486508,12.892265,30.081951,15629.222467
-79.470660,-3.343400,14.328063,31560.276680,545.800395,48.221344,11.561265,14.278656,32194.466403
-79.473690,-3.352040,14.688249,29843.125500,600.519584,44.164668,10.891287,5.745404,30519.134692
-79.484010,-3.363610,13.544582,31686.825270,539.334266,52.079168,10.995602,6.597361,32309.376250
-79.328640,-3.403240,9.982032,11348.572569,378.618487,22.160112,5.739669,3.194250,11768.267119
-79.314640,-3.407700,5.544456,17047.452547,313.386613,25.024975,6.143856,1.948052,17399.500500
-79.330010,-3.415000,9.348130,13942.211558,413.867227,28.594281,5.448910,2.849430,14402.319536
21.143580,47.640050,8.341658,9236.763237,98.951049,45.354645,3.296703,8.591409,9401.298701
21.141980,47.629210,12.797441,13169.866027,133.323335,58.838232,4.549090,14.447111,13393.821236
21.125390,47.604510,7.550000,8243.500000,161.150000,35.200000,3.900000,9.300000,8460.600000
20.916700,47.479210,16.200000,29252.000000,902.950000,65.100000,9.900000,29.350000,30275.500000
20.893120,47.456080,16.746651,25762.347530,653.819236,72.685463,8.898220,31.493701,26545.990802
20.915490,47.481240,15.093962,26107.057177,775.589764,71.471411,9.546182,21.491403,27000.249900
56.116810,37.493200,11.132188,18554.313099,355.431310,34.894169,5.491214,24.560703,18985.822684
56.115150,37.491190,8.937488,14681.945277,318.554024,30.906731,4.743359,19.922109,15065.008987
56.108680,37.487450,9.400000,13113.500000,326.250000,29.550000,4.000000,17.000000,13499.700000
55.877830,37.512130,15.046991,22954.409118,495.350930,52.150000,7.398520,30.643871,23554.999430
55.878640,37.510930,17.578905,29378.246105,536.256492,58.879345,9.288853,36.755893,30037.005593
55.879760,37.508460,17.900000,30841.500000,535.600000,62.000000,9.400000,36.700000,31503.100000
58.661860,36.694890,17.050000,28001.000000,625.400000,60.750000,13.600000,59.450000,28777.250000
58.665810,36.693030,17.339596,26251.249250,574.105537,45.422746,11.393164,49.020588,26948.530881
58.665920,36.695680,18.446311,30181.963607,535.192961,42.291542,12.197560,51.289742,30841.381724
58.667200,36.695780,15.493802,24146.341463,450.619752,38.134746,10.595762,43.632547,24704.818073
56.754720,37.412420,6.494804,18793.465228,361.660671,32.523981,6.944444,14.688249,19215.777378
56.768000,37.415190,10.595762,19119.852059,358.906437,31.187525,8.296681,25.539784,19554.378249
56.773440,37.415470,2.498002,8332.833733,190.647482,16.286970,5.045963,9.192646,8556.504796
60.383640,36.611670,9.342526,16425.859313,347.821743,28.277378,7.444045,20.733413,16839.478417
60.379830,36.603170,7.742258,16263.236763,380.169830,28.671329,6.943057,19.780220,16706.543457
60.383750,36.599780,10.087895,18278.565721,398.471834,30.563324,7.840591,21.823811,18747.353176
60.386750,36.598170,3.495805,15762.085497,345.185777,24.770276,5.892928,14.982022,16156.412305
34.886000,31.650000,11.742954,20312.812313,379.072556,31.481111,8.994603,18.938637,20763.042175
34.891000,31.655000,15.140915,28136.618029,469.668199,35.228863,11.593044,24.085549,28692.334599
34.883000,31.674000,16.633367,12192.807193,217.682318,35.664336,5.444555,19.380619,12487.612388
34.883000,31.632000,8.043565,14819.144684,280.225819,21.183054,6.894484,14.438449,15149.930056
35.109000,32.575000,30.019980,31583.916084,395.154845,69.980020,12.137862,69.130869,32160.339660
35.112000,32.572000,32.903934,34510.685041,458.358298,84.132215,12.732175,83.682844,35182.494508
35.090000,32.564000,27.633420,19722.666400,379.122526,51.968819,8.344993,56.216270,20245.952429
35.088000,32.563000,31.581051,27364.081551,435.488707,65.060963,11.692984,71.107336,27979.012592
34.646000,31.277000,6.890354,11032.554424,191.631716,13.081686,5.741961,10.685041,11260.585181
34.654000,31.275000,6.550000,13998.500000,214.550000,19.700000,6.250000,11.550000,14257.100000
34.657000,31.271000,5.795364,11405.875300,187.200240,15.137890,5.095923,10.891287,11629.996003
34.650000,31.270000,4.595405,8175.824176,133.016983,12.137862,3.996004,7.192807,8336.763237
70.044090,50.579470,10.930325,16923.038531,7.727000,0.597000,8.135356,16.570174,16966.998386
70.068600,50.571190,13.042175,21689.486308,8.241000,0.705000,9.694183,20.587647,21741.756314
70.084890,50.552920,16.400000,21442.500000,8.145000,0.784000,9.200000,22.950000,21499.979000
69.564270,48.405370,19.588247,27216.669998,15.394000,0.899000,14.241455,27.833300,27294.626000
69.573240,48.413410,19.234612,27849.220624,15.084000,0.855000,14.488409,26.328937,27925.211582
69.587880,48.425210,15.425319,20842.651757,11.093000,0.838000,14.826278,20.067891,20904.902246
67.843500,47.665340,26.152925,19217.907766,547.813935,38.630465,10.231583,22.609303,19863.345977
67.828630,47.659380,27.955272,24390.475240,542.881390,47.474042,11.431709,25.159744,25045.377396
67.800130,47.653700,27.716740,22517.978426,503.845386,42.598881,10.237715,22.922493,23125.299640
37.627360,0.688080,11.942834,18676.793924,253.198081,24.535279,10.393764,31.031381,19007.895263
37.610690,0.688080,13.036963,22824.175824,299.100899,25.024975,11.488511,40.559441,23213.386613
37.606500,0.688610,8.439872,21109.668398,284.508590,25.319616,11.935677,29.314822,21469.186976
36.548330,0.242890,17.425604,105692.031156,817.505492,81.635710,10.535251,20.221690,106639.354903
36.582560,0.216580,14.133040,85617.259289,1103.925290,73.112265,12.485018,20.425489,86841.340392
36.587690,0.217920,16.237010,68235.411671,1924.360512,66.546763,21.482814,21.482814,70285.521583
-103.865380,26.597710,9.500000,18484.000000,301.850000,43.550000,5.600000,9.450000,18853.950000
-103.852820,26.597970,10.300000,18987.500000,293.800000,44.650000,6.150000,11.650000,19354.050000
-103.839780,26.599270,9.900000,19377.500000,307.900000,47.650000,4.950000,9.100000,19757.000000
110.015950,44.812470,1.996008,2373.702595,62.325349,5.339321,1.197605,1.546906,2446.107784
110.017790,44.811970,4.388590,6484.141233,227.059645,11.071215,2.742869,4.139238,6733.542789
110.020520,44.811710,3.600000,6082.000000,178.300000,11.750000,2.700000,4.200000,6282.550000
110.025840,44.810850,5.196882,9214.471317,335.698581,18.239057,3.747751,6.396162,9583.749750
110.182180,44.871330,6.847261,17196.121551,574.770092,39.084366,7.197121,12.594962,17836.615354
110.176930,44.868710,11.110004,24212.833798,611.249502,55.699482,9.366281,16.789558,24917.048625
